stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
CAL1MSEL,,"Mont Saint-Eloi",,50.488282,2.506262,,,0,
CAL1PLAN,,"Calonne Mairie",,50.487643,2.484405,,,0,
CAL1QUEN,,"Quénehem",,50.492021,2.501240,,,0,
CAL1RDBR,,"Rue de Bruay",,50.484379,2.500273,,,0,
CAL1WABI,,"Wabinski",,50.484351,2.493889,,,0,
CAL2BELF,,"Belfort",,50.497376,2.480750,,,0,
CAL2CALO,,"Parc Calonnix",,50.494057,2.493144,,,0,
CAL2CALV,,"Delattre",,50.491360,2.485077,,,0,
CAL2CIME,,"Calonne Cimetière",,50.492352,2.488021,,,0,
CAL2DISP,,"Alsace-Lorraine",,50.496739,2.487950,,,0,
CAL2ECJV,,"Ecole Vilar",,50.486269,2.485570,,,0,
CAL2G4CH,,"Rue d'Ourton",,50.481080,2.476928,,,0,
CAL2GARE,,"Calonne Gare SNCF",,50.482905,2.480680,,,0,
CAL2HDCA,,"Hauts-de-Calonne",,50.495832,2.481962,,,0,
CAL2KATO,,"Katowice",,50.484460,2.490555,,,0,
CAL2MAIR,,"Calonne Collège Joliot Curie",,50.486427,2.483376,,,0,
CAL2MARC,,"Marconne",,50.485345,2.501865,,,0,
CAL2MARN,,"Marne",,50.493727,2.483431,,,0,
CAL2MSEL,,"Mont Saint-Eloi",,50.488264,2.506445,,,0,
CAL2PLAN,,"Calonne Mairie",,50.487593,2.484364,,,0,
CAL2QUEN,,"Quénehem",,50.491997,2.501385,,,0,
CAL2RDBR,,"Rue de Bruay",,50.484433,2.500132,,,0,
CAL2WABI,,"Wabinski",,50.484422,2.494702,,,0,
CAM1BBOU,,"Basse Boulogne",,50.510531,2.733569,,,0,
CAM1MAIR,,"Cambrin Mairie",,50.511647,2.740613,,,0,
CAM2BBOU,,"Basse Boulogne",,50.510511,2.734090,,,0,
CAM2MAIR,,"Cambrin Mairie",,50.511680,2.741483,,,0,
CAR1ARAG,,"Aragon",,50.491922,2.978773,,,0,
CAR1BASL,,"Basly",,50.485407,2.959955,,,0,
CAR1CHGU,,"Berlioz",,50.492792,2.973716,,,0,
CAR1CODV,,"Carvin Collège Vinci",,50.496430,2.977148,,,0,
CAR1COR,,"Carvin Collège Rousseau",,50.491446,2.946375,,,0,
CAR1COSD,,"Collège St Druon",,50.493748,2.956578,,,0,
CAR1ECOL,,"Carvin Ecole Apollinaire",,50.470940,2.939983,,,0,
CAR1ECSC,,"Sacré Coeur",,50.491358,2.957697,,,0,
CAR1ECUS,,"Ecussons",,50.497608,2.966021,,,0,
CAR1EGLI,,"Carvin Eglise",,50.497736,2.959591,,,0,
CAR1EINS,,"Einstein",,50.475861,2.968253,,,0,
CAR1EPIN,,"Epinoy",,50.484706,2.943555,,,0,
CAR1FPRE,,"Pressencé",,50.486937,2.952808,,,0,
CAR1FRET,,"Z.I Mont Soleau",,50.484852,2.938779,,,0,
CAR1HIRO,,"Hirondelles",,50.491440,2.971061,,,0,
CAR1IMEC,,"I.M.E Carambault",,50.497545,2.943895,,,0,
CAR1NDAM,,"Cité Notre Dame",,50.489377,2.942779,,,0,
CAR1NONE,,"Nonettes",,50.472991,2.924583,,,0,
CAR1OLOR,,"Oloron",,50.476051,2.939403,,,0,
CAR1ORA1,,"Oran",,50.473130,2.917562,,,0,
CAR1ORAN,,"Oran",,50.472470,2.917466,,,0,
CAR1PGAM,,"Gambetta",,50.486228,2.948809,,,0,
CAR1PGRE,,"Pont de Grès",,50.492166,2.982053,,,0,
CAR1PJJ3,,"Place Jean Jaurès",,50.493256,2.957430,,,0,
CAR1PJJ5,,"Place Jean Jaurès",,50.493329,2.957806,,,0,
CAR1PLAN,,"Plantigeon",,50.494742,2.971453,,,0,
CAR1POST,,"Carvin Poste",,50.488772,2.954028,,,0,
CAR1PROV,,"Provin",,50.495205,2.948192,,,0,
CAR1R200,,"Plachez",,50.491173,2.955770,,,0,
CAR1RONC,,"Ronchois",,50.481830,2.937640,,,0,
CAR1SJEA,,"Cité Saint-Jean",,50.473527,2.940486,,,0,
CAR1SPA3,,"Cité Saint-Paul",,50.472973,2.920012,,,0,
CAR1SQQU,,"Quinet",,50.491933,2.966410,,,0,
CAR1TELL,,"Tellier",,50.475234,2.971053,,,0,
CAR1TRIB,,"Triboulette",,50.498269,2.944974,,,0,
CAR1ZICH,,"ZI du Château",,50.477912,2.966784,,,0,
CAR1ZOLA,,"Carvin Zola",,50.493419,2.957387,,,0,
CAR2ARAG,,"Aragon",,50.491708,2.976956,,,0,
CAR2BASL,,"Basly",,50.485289,2.959954,,,0,
CAR2CHGU,,"Berlioz",,50.492405,2.973997,,,0,
CAR2ECOL,,"Carvin Ecole Apollinaire",,50.470956,2.939692,,,0,
CAR2ECUS,,"Ecussons",,50.497457,2.966245,,,0,
CAR2EGLI,,"Carvin Eglise",,50.497205,2.959614,,,0,
CAR2EPIN,,"Epinoy",,50.484757,2.944066,,,0,
CAR2FPRE,,"Pressencé",,50.486818,2.952844,,,0,
CAR2FRET,,"Z.I Mont Soleau",,50.485006,2.938817,,,0,
CAR2HIRO,,"Hirondelles",,50.491385,2.971080,,,0,
CAR2IMEC,,"I.M.E Carambault",,50.497761,2.943739,,,0,
CAR2LYCE,,"Carvin Lycée Diderot",,50.491322,2.946573,,,0,
CAR2NDAM,,"Cité Notre Dame",,50.489407,2.942985,,,0,
CAR2NONE,,"Nonettes",,50.472955,2.924677,,,0,
CAR2OLOR,,"Oloron",,50.475701,2.939732,,,0,
CAR2ORAN,,"Oran",,50.473413,2.919800,,,0,
CAR2PGAM,,"Gambetta",,50.486048,2.947644,,,0,
CAR2PGRE,,"Pont de Grès",,50.492103,2.982066,,,0,
CAR2PJJ4,,"Place Jean Jaurès",,50.493246,2.957524,,,0,
CAR2PLAN,,"Plantigeon",,50.494718,2.971431,,,0,
CAR2POST,,"Carvin Poste",,50.488708,2.954092,,,0,
CAR2PROV,,"Provin",,50.495495,2.948263,,,0,
CAR2R200,,"Plachez",,50.490699,2.955556,,,0,
CAR2RONC,,"Ronchois",,50.481670,2.937413,,,0,
CAR2SJEA,,"Cité Saint-Jean",,50.472544,2.940867,,,0,
CAR2SPA2,,"Cité Saint-Paul",,50.472932,2.920396,,,0,
CAR2SQQU,,"Quinet",,50.491760,2.966816,,,0,
CAR2TRIB,,"Triboulette",,50.498295,2.945135,,,0,
CAR2ZOLA,,"Carvin Zola",,50.493503,2.957314,,,0,
CAT1EGLI,,"Cauchy Eglise",,50.502464,2.454656,,,0,
CAT1GREB,,"Grébaut",,50.504056,2.450159,,,0,
CAT1LGUI,,"La Guillotine",,50.508470,2.439941,,,0,
CAT1LPOM,,"Les Pompes",,50.506584,2.441428,,,0,
CAT1NEDO,,"Rue d'Allouagne",,50.506259,2.453877,,,0,
CAT1PLAC,,"Cauchy Mairie",,50.502148,2.446891,,,0,
CAT1RDBO,,"Rue du Bois",,50.512788,2.446239,,,0,
CAT1RFLO,,"Rue de Floringhem",,50.500498,2.443968,,,0,
CAT1SNIC,,"Résidence Castelain",,50.510226,2.442547,,,0,
CAT2EGLI,,"Cauchy Eglise",,50.502463,2.454845,,,0,
CAT2GREB,,"Grébaut",,50.503841,2.449694,,,0,
CAT2LGUI,,"La Guillotine",,50.508389,2.440025,,,0,
CAT2LPOM,,"Les Pompes",,50.506387,2.441878,,,0,
CAT2NEDO,,"Rue d'Allouagne",,50.506313,2.453807,,,0,
CAT2PLAC,,"Cauchy Mairie",,50.502291,2.447018,,,0,
CAT2RDBO,,"Rue du Bois",,50.512994,2.446900,,,0,
CAT2RFLO,,"Rue de Floringhem",,50.500428,2.443652,,,0,
CAT2SNIC,,"Résidence Castelain",,50.510172,2.442688,,,0,
CAU1CALV,,"Caucourt Calvaire",,50.402515,2.572212,,,0,
CAU1ECOL,,"Caucourt Mairie Ecole",,50.399397,2.571227,,,0,
CAU1MAIR,,"Caucourt Mairie Ecole",,50.399383,2.571373,,,0,
CAU1RCAR,,"Rue Carré",,50.399981,2.570551,,,0,
CAU1RDHA,,"Rue d'en Haut",,50.397874,2.569613,,,0,
CAU2CALV,,"Caucourt Calvaire",,50.402331,2.572075,,,0,
CAU2RCAR,,"Rue Carré",,50.399899,2.570522,,,0,
CAY1CENT,,"Pasteur",,50.378938,2.703148,,,0,
CAY1DOMU,,"Dorés Musis",,50.379832,2.713103,,,0,
CAY1GAMB,,"Gambetta",,50.377522,2.699489,,,0,
CAY1MAIR,,"Carency Mairie",,50.379790,2.706760,,,0,
CAY1SAD1,,"Carency Allobus",,50.379921,2.708800,,,0,
CAY2CENT,,"Pasteur",,50.379090,2.703373,,,0,
CAY2DOMU,,"Dorés Musis",,50.380128,2.713781,,,0,
CAY2GAMB,,"Gambetta",,50.377564,2.699383,,,0,
CAY2MAIR,,"Carency Mairie",,50.379848,2.706828,,,0,
CAY2SAD1,,"Carency Allobus",,50.379931,2.709620,,,0,
CHO1CENT,,"Chocques Centre",,50.540863,2.572394,,,0,
CHO1DISP,,"Dr Chauvaux",,50.536226,2.564764,,,0,
CHO1ECDO,,"Ecole Dolto",,50.541143,2.574335,,,0,
CHO1LCRO,,"Le Croquet",,50.540048,2.579606,,,0,
CHO1RDBE,,"Rue de Béthune",,50.539646,2.585445,,,0,
CHO1SSAU,,"Saint-Sauveur",,50.537708,2.565988,,,0,
CHO2CENT,,"Chocques Centre",,50.540921,2.572309,,,0,
CHO2DISP,,"Dr Chauvaux",,50.535908,2.564628,,,0,
CHO2ECDO,,"Ecole Dolto",,50.541068,2.574257,,,0,
CHO2LCRO,,"Le Croquet",,50.539996,2.579348,,,0,
CHO2RDBE,,"Rue de Béthune",,50.539527,2.585529,,,0,
CHO2SSAU,,"Saint-Sauveur",,50.537615,2.565679,,,0,
COC1CHEA,,"Cité du Château d'Eau",,50.422293,3.008150,,,0,
COC1CIME,,"Courcelles Cimetière",,50.417275,3.021550,,,0,
COC1CIVI,,"Artois",,50.416785,3.025049,,,0,
COC1DELE,,"Delegorgue",,50.415094,3.016760,,,0,
COC1EGMA,,"Courcelles Mairie",,50.418432,3.016679,,,0,
COC1EZOL,,"Zola",,50.420610,3.015557,,,0,
COC1GAEA,,"Gare d'Eau",,50.428165,3.022008,,,0,
COC1GRNE,,"Gris Nez",,50.419461,3.027437,,,0,
COC1LMAR,,"La Marlière",,50.417737,3.005817,,,0,
COC1MOUR,,"Mourmelon",,50.408340,3.011460,,,0,
COC1RBRI,,"Briquet",,50.419027,3.013078,,,0,
COC1REPU,,"République",,50.410547,3.000655,,,0,
COC1RMOU,,"Rue de Fismes",,50.411860,3.014359,,,0,
COC1ROGL,,"Cité Rogliano",,50.420257,3.010427,,,0,
COC2CHEA,,"Cité du Château d'Eau",,50.422194,3.008092,,,0,
COC2CIME,,"Courcelles Cimetière",,50.417197,3.021457,,,0,
COC2CIVI,,"Artois",,50.416699,3.024969,,,0,
COC2DELE,,"Delegorgue",,50.414968,3.016843,,,0,
COC2EGMA,,"Courcelles Mairie",,50.418331,3.016821,,,0,
COC2EZOL,,"Zola",,50.420957,3.016053,,,0,
COC2GAEA,,"Gare d'Eau",,50.428075,3.022147,,,0,
COC2LMAR,,"La Marlière",,50.417703,3.005638,,,0,
COC2MOUR,,"Mourmelon",,50.408589,3.011744,,,0,
COC2RBRI,,"Briquet",,50.419022,3.013920,,,0,
COC2REPU,,"République",,50.410252,3.001277,,,0,
COC2RMOU,,"Rue de Fismes",,50.411938,3.014568,,,0,
COC2ROGL,,"Cité Rogliano",,50.420238,3.010299,,,0,
COU1BDLE,,"Lepoivre",,50.458744,2.942538,,,0,
COU1CBEU,,"Beugnet",,50.451610,2.940047,,,0,
COU1CCCO,,"Courrières Centre Commercial",,50.446070,2.944318,,,0,
COU1CCUL,,"Centre Culturel",,50.452417,2.938061,,,0,
COU1CENT,,"Route d'Harnes",,50.446091,2.921320,,,0,
COU1CGAR,,"Libération",,50.445190,2.920214,,,0,
COU1CHAU,,"Chinon",,50.447697,2.925147,,,0,
COU1CODE,,"Courrières Collège Debussy",,50.453335,2.950301,,,0,
COU1CURI,,"Curie",,50.453972,2.940847,,,0,
COU1ECJM,,"Courrières Ecole Jean Moulin",,50.453206,2.954538,,,0,
COU1GARE,,"Tilloy",,50.462428,2.942159,,,0,
COU1GOEL,,"Goélands",,50.456546,2.958719,,,0,
COU1LAMA,,"Lamartine",,50.457542,2.950945,,,0,
COU1LBLU,,"Rue Raoul Briquet",,50.451211,2.944230,,,0,
COU1MAIR,,"Courrières Mairie",,50.459074,2.945286,,,0,
COU1MOUL,,"Rue Jean Jaurès",,50.456076,2.944360,,,0,
COU1PBOU,,"Bouchez",,50.449676,2.940302,,,0,
COU1PSTR,,"Strasbourg",,50.461139,2.950255,,,0,
COU1ROTO,,"Rotois",,50.459731,2.955317,,,0,
COU1SEFE,,"Sévigné",,50.440509,2.924612,,,0,
COU2BDLE,,"Lepoivre",,50.458712,2.942662,,,0,
COU2CBEU,,"Beugnet",,50.451326,2.939885,,,0,
COU2CCUL,,"Centre Culturel",,50.452363,2.938173,,,0,
COU2CENT,,"Route d'Harnes",,50.445957,2.921220,,,0,
COU2CGAR,,"Libération",,50.445180,2.920396,,,0,
COU2CHAU,,"Chinon",,50.447758,2.925555,,,0,
COU2CODE,,"Courrières Collège Debussy",,50.453277,2.950263,,,0,
COU2CURI,,"Curie",,50.454008,2.941013,,,0,
COU2ECJM,,"Courrières Ecole Jean Moulin",,50.453331,2.954834,,,0,
COU2GARE,,"Tilloy",,50.462406,2.942301,,,0,
COU2GOEL,,"Goélands",,50.456538,2.958769,,,0,
COU2LAMA,,"Lamartine",,50.457570,2.951171,,,0,
COU2LBLU,,"Rue Raoul Briquet",,50.451230,2.944076,,,0,
COU2MAIR,,"Courrières Mairie",,50.459101,2.945267,,,0,
COU2MOU2,,"Rue Jean Jaurès",,50.456127,2.944634,,,0,
COU2PBOU,,"Bouchez",,50.449951,2.940870,,,0,
COU2PSTR,,"Strasbourg",,50.461192,2.950272,,,0,
COU2ROTO,,"Rotois",,50.459688,2.955419,,,0,
COU2SEFE,,"Sévigné",,50.440701,2.924545,,,0,
CUI1BASL,,"Basly",,50.520476,2.756656,,,0,
CUI1CIME,,"Cuinchy Cimetière",,50.516631,2.755436,,,0,
CUI1GARE,,"Cuinchy Gare SNCF",,50.521851,2.745315,,,0,
CUI1JJAU,,"Jean Jaurès",,50.527247,2.744995,,,0,
CUI1MAIR,,"Cuinchy Mairie",,50.521153,2.748010,,,0,
CUI1MRET,,"Maison de Retraite",,50.515940,2.748054,,,0,
CUI1NMON,,"Nouveau Monde",,50.514523,2.759109,,,0,
CUI1PDPI,,"Pont de Pierre",,50.532041,2.745521,,,0,
CUI1PLAN,,"Coq Ridé",,50.513365,2.747606,,,0,
CUI1RROB,,"Rue Robespierre",,50.528694,2.745761,,,0,
CUI1SAD1,,"Cuinchy Allobus",,50.521961,2.747891,,,0,
CUI1SALE,,"Salengro",,50.521586,2.750843,,,0,
CUI1ZOL2,,"Zola",,50.513566,2.752219,,,0,
CUI1ZOLA,,"Boulevard Hugo",,50.513248,2.751571,,,0,
CUI2BASL,,"Basly",,50.520953,2.756139,,,0,
CUI2CIME,,"Cuinchy Cimetière",,50.515951,2.754873,,,0,
CUI2JJAU,,"Jean Jaurès",,50.527690,2.744690,,,0,
CUI2MAIR,,"Cuinchy Mairie",,50.520649,2.747942,,,0,
CUI2MRET,,"Maison de Retraite",,50.516243,2.747979,,,0,
CUI2NMON,,"Nouveau Monde",,50.514434,2.759146,,,0,
CUI2PDPI,,"Pont de Pierre",,50.532176,2.745423,,,0,
CUI2PLAN,,"Coq Ridé",,50.513715,2.747538,,,0,
CUI2RROB,,"Rue Robespierre",,50.528623,2.745605,,,0,
CUI2SALE,,"Salengro",,50.521652,2.751177,,,0,
CUI2ZOL2,,"Zola",,50.513566,2.752177,,,0,
CUI2ZOLA,,"Boulevard Hugo",,50.513422,2.751883,,,0,
DIE1PLAC,,"Diéval Mairie",,50.435752,2.450258,,,0,
DIE1RD8M,,"Rue du 8 Mai",,50.437609,2.453087,,,0,
DIE2ELOY,,"Rue Eloy",,50.436323,2.444162,,,0,
DIE2PLAC,,"Diéval Mairie",,50.435734,2.450328,,,0,
DIE2RD8M,,"Rue du 8 mai",,50.437647,2.453254,,,0,
DIV119MA,,"Rue du 19 Mars",,50.469362,2.496580,,,0,
DIV1ALLE,,"Allende",,50.482696,2.504036,,,0,
DIV1BDRI,,"Bois du Rietz",,50.483297,2.503996,,,0,
DIV1BODE,,"Bodelot",,50.464817,2.495880,,,0,
DIV1BRIQ,,"Briqueterie",,50.473219,2.498901,,,0,
DIV1BRUN,,"Eugène Ionesco",,50.471579,2.490812,,,0,
DIV1CARO,,"Caron",,50.471248,2.516566,,,0,
DIV1CCOM,,"Divion Centre Commercial",,50.468729,2.503215,,,0,
DIV1CDEA,,"Château d'Eau",,50.466140,2.499187,,,0,
DIV1CDGR,,"Croix de Grès",,50.470449,2.510588,,,0,
DIV1CHAP,,"Chapelle",,50.482661,2.510720,,,0,
DIV1DES2,,"Place Viseur",,50.473985,2.488193,,,0,
DIV1DISP,,"Divion Jean Jaurès",,50.469274,2.507714,,,0,
DIV1FACH,,"Four à Chaux",,50.472265,2.526480,,,0,
DIV1FMAD,,"Fond Madame",,50.460558,2.519324,,,0,
DIV1JGUE,,"Jules Guesde",,50.473961,2.494306,,,0,
DIV1LBAC,,"Lebacq",,50.467791,2.512111,,,0,
DIV1LDRE,,"La Drève",,50.467578,2.502587,,,0,
DIV1LEGA,,"Legay",,50.479119,2.485889,,,0,
DIV1LIMA,,"Lima",,50.471148,2.521065,,,0,
DIV1MAIR,,"Divion Mairie",,50.472818,2.503764,,,0,
DIV1MOZA,,"Divion Mozart",,50.474021,2.528343,,,0,
DIV1PCL2,,"Divion Polyclinique",,50.477532,2.490174,,,0,
DIV1PISC,,"Divion Piscine",,50.470958,2.499119,,,0,
DIV1PKRU,,"Place Kruger",,50.467287,2.506627,,,0,
DIV1POL2,,"Polyclinique de La Clarence",,50.478473,2.490877,,,0,
DIV1RDSO,,"Rue du Soleil",,50.482761,2.514057,,,0,
DIV1STM2,,"Stade Mallez",,50.476154,2.491837,,,0,
DIV1ZOLA,,"Pierre Bachelet",,50.470881,2.503840,,,0,
DIV219MA,,"Rue du 19 Mars",,50.469296,2.496376,,,0,
DIV2ALLE,,"Allende",,50.482839,2.504303,,,0,
DIV2BDRI,,"Bois du Rietz",,50.483395,2.504165,,,0,
DIV2BODE,,"Bodelot",,50.464709,2.495865,,,0,
DIV2BRIQ,,"Briqueterie",,50.473031,2.498633,,,0,
DIV2BRUN,,"Eugène Ionesco",,50.471516,2.490699,,,0,
DIV2CARO,,"Caron",,50.471333,2.516503,,,0,
DIV2CCOM,,"Divion Centre Commercial",,50.468826,2.503183,,,0,
DIV2CDEA,,"Château d'Eau",,50.465979,2.499117,,,0,
DIV2CDGR,,"Croix de Grès",,50.470671,2.512121,,,0,
DIV2CHAP,,"Chapelle",,50.482785,2.511081,,,0,
DIV2DES2,,"Place Viseur",,50.474001,2.488442,,,0,
DIV2DISP,,"Divion Jean Jaurès",,50.469336,2.508128,,,0,
DIV2FACH,,"Four à Chaux",,50.472389,2.526498,,,0,
DIV2FMAD,,"Fond Madame",,50.460532,2.519142,,,0,
DIV2JGUE,,"Jules Guesde",,50.473889,2.494221,,,0,
DIV2LBAC,,"Lebacq",,50.468025,2.512098,,,0,
DIV2LDRE,,"La Drève",,50.467651,2.503170,,,0,
DIV2LEGA,,"Legay",,50.479002,2.485886,,,0,
DIV2LIMA,,"Lima",,50.471099,2.520529,,,0,
DIV2MAIR,,"Divion Mairie",,50.472683,2.503792,,,0,
DIV2MOZA,,"Divion Mozart",,50.473868,2.528328,,,0,
DIV2PCL2,,"Divion Polyclinique",,50.477382,2.489924,,,0,
DIV2PISC,,"Divion Piscine",,50.470913,2.499315,,,0,
DIV2PKRU,,"Place Kruger",,50.467243,2.506346,,,0,
DIV2RDSO,,"Rue du Soleil",,50.482794,2.514065,,,0,
DIV2STM2,,"Stade Mallez",,50.476073,2.491942,,,0,
DIV2ZOLA,,"Pierre Bachelet",,50.470881,2.503954,,,0,
DOU1BOUR,,"Bourcheuil",,50.431586,2.971371,,,0,
DOU1BOUV,,"Brassens",,50.437751,2.990106,,,0,
DOU1BUPA,,"Business Parc",,50.460039,2.985258,,,0,
DOU1CAEU,,"Campus Euralogistic",,50.459125,2.979125,,,0,
DOU1CARN,,"Dourges Mairie",,50.434753,2.985277,,,0,
DOU1COAF,,"Dourges Collège Franck",,50.428199,2.992600,,,0,
DOU1COMM,,"Dourges Commissariat",,50.434230,2.985790,,,0,
DOU1DIST,,"Distripole",,50.445993,2.977989,,,0,
DOU1EURA,,"Euralogistic 1 et 2",,50.454933,2.974702,,,0,
DOU1LANO,,"L.A Nord",,50.449767,2.974299,,,0,
DOU1LEMA,,"Lemaître",,50.435211,2.980468,,,0,
DOU1SALE,,"Dourges Gare SNCF",,50.431746,2.988820,,,0,
DOU1TERM,,"Terminal",,50.453111,2.976903,,,0,
DOU2BOUR,,"Bourcheuil",,50.431451,2.971440,,,0,
DOU2BOUV,,"Brassens",,50.437654,2.989866,,,0,
DOU2BUPA,,"Business Parc",,50.459991,2.985146,,,0,
DOU2CAEU,,"Campus Euralogistic",,50.459077,2.979383,,,0,
DOU2CARN,,"Dourges Mairie",,50.434815,2.985362,,,0,
DOU2COAF,,"Dourges Collège Franck",,50.428975,2.991875,,,0,
DOU2COMM,,"Dourges Commissariat",,50.433948,2.986418,,,0,
DOU2DIST,,"Distripole",,50.446034,2.978015,,,0,
DOU2EURA,,"Euralogistic 1 et 2",,50.455118,2.974735,,,0,
DOU2LANO,,"L.A Nord",,50.449660,2.974326,,,0,
DOU2LEMA,,"Lemaître",,50.435174,2.980155,,,0,
DOU2SALE,,"Dourges Gare SNCF",,50.431675,2.988777,,,0,
DOU2TERM,,"Terminal",,50.453190,2.976942,,,0,
DOV18MAI,,"Rue du 8 Mai",,50.507968,2.836349,,,0,
DOV1ADLO,,"Avenue de Londres",,50.523781,2.831458,,,0,
DOV1CALV,,"Jacobins",,50.508275,2.825047,,,0,
DOV1CARD,,"Cardiff",,50.523245,2.826451,,,0,
DOV1CELO,,"Carrefour Eloi",,50.508716,2.838030,,,0,
DOV1CICA,,"Cité Camus",,50.526298,2.811226,,,0,
DOV1CIDM,,"Cité du Maroc",,50.509662,2.843555,,,0,
DOV1COSE,,"Douvrin Collège Saint-Exupéry",,50.507418,2.839358,,,0,
DOV1DULI,,"Dulieux",,50.505236,2.838589,,,0,
DOV1ECCA,,"Douvrin Ecole les Capucines",,50.508261,2.832545,,,0,
DOV1FDME,,"Française de Mécanique",,50.518793,2.841691,,,0,
DOV1FERR,,"Ferrand",,50.515190,2.829779,,,0,
DOV1GARE,,"Cavaliers",,50.509026,2.813891,,,0,
DOV1LPOM,,"Route de Lens",,50.501723,2.809362,,,0,
DOV1LPOU,,"Douvrin Mairie",,50.508353,2.828253,,,0,
DOV1PDLB,,"Pont de La Bassée",,50.526183,2.803737,,,0,
DOV1PTHO,,"Place Thomas",,50.512137,2.833291,,,0,
DOV1RDGU,,"Rue de Guérous",,50.508921,2.808502,,,0,
DOV28MAI,,"Rue du 8 Mai",,50.507707,2.836627,,,0,
DOV2ABER,,"Avenue de Berlin",,50.527607,2.851604,,,0,
DOV2ADLO,,"Avenue de Londres",,50.523738,2.831466,,,0,
DOV2ASOF,,"Avenue de Sofia",,50.523492,2.853152,,,0,
DOV2BEST,,"Boulevard Est",,50.518093,2.854757,,,0,
DOV2BOUE,,"Boulevard Ouest",,50.519751,2.834596,,,0,
DOV2BSUD,,"Boulevard Sud",,50.512307,2.849504,,,0,
DOV2CALV,,"Jacobins",,50.508123,2.824728,,,0,
DOV2CARD,,"Cardiff",,50.523202,2.826525,,,0,
DOV2CELO,,"Carrefour Eloi",,50.508575,2.837297,,,0,
DOV2CICA,,"Cité Camus",,50.525843,2.812770,,,0,
DOV2CIDM,,"Cité du Maroc",,50.509607,2.843667,,,0,
DOV2DULI,,"Dulieux",,50.505114,2.838602,,,0,
DOV2ECMC,,"Douvrin Ecole Marie Curie",,50.507876,2.829802,,,0,
DOV2FERR,,"Ferrand",,50.514578,2.830181,,,0,
DOV2GARE,,"Cavaliers",,50.508991,2.813736,,,0,
DOV2LPOM,,"Route de Lens",,50.501794,2.809490,,,0,
DOV2LPOU,,"Douvrin Mairie",,50.508276,2.828188,,,0,
DOV2PDLB,,"Pont de La Bassée",,50.526181,2.803576,,,0,
DOV2PTHO,,"Place Thomas",,50.512071,2.833231,,,0,
DOV2RATH,,"Rue d'Athènes",,50.515764,2.851415,,,0,
DOV2RDDU,,"Rue de Dublin",,50.517765,2.836490,,,0,
DOV2RDGU,,"Rue de Guérous",,50.508866,2.808951,,,0,
DOV2RDLI,,"Rue de Lisbonne",,50.515053,2.837012,,,0,
DOV2REZO,,"Rue Emile Zola",,50.512046,2.837529,,,0,
DOV2ROSL,,"Rue d'Oslo",,50.523031,2.833300,,,0,
DRM1CDBO,,"Coin du Bois",,50.497178,2.628549,,,0,
DRM1MAI2,,"Drouvin Mairie",,50.494543,2.629136,,,0,
DRM2CDBO,,"Coin du Bois",,50.497062,2.628512,,,0,
DRM2MAI2,,"Drouvin Mairie",,50.494486,2.629109,,,0,
DRO1CRVA,,"Route d'Arras",,50.395011,2.928791,,,0,
DRO1LANV,,"Lanvin",,50.387186,2.920958,,,0,
DRO1LPAR,,"La Parisienne",,50.398614,2.936084,,,0,
DRO1ROUS,,"Roussillon",,50.388334,2.921637,,,0,
DRO1RPAL,,"Palma",,50.390468,2.921418,,,0,
DRO1SAD1,,"Drocourt Allobus",,50.392790,2.925883,,,0,
DRO1VILL,,"Drocourt Mairie",,50.392767,2.926067,,,0,
DRO2CRVA,,"Route d'Arras",,50.395083,2.928657,,,0,
DRO2LANV,,"Lanvin",,50.387269,2.920896,,,0,
DRO2LPAR,,"La Parisienne",,50.398245,2.934607,,,0,
DRO2ROUS,,"Roussillon",,50.388421,2.921540,,,0,
DRO2RPAL,,"Palma",,50.390104,2.920740,,,0,
DRO2SAD1,,"Drocourt Allobus",,50.392998,2.926342,,,0,
DRO2VILL,,"Drocourt Mairie",,50.392256,2.924785,,,0,
ELE1AER2,,"Rue Blériot",,50.421289,2.802702,,,0,
ELE1CIME,,"Bd Mendès France",,50.417199,2.819887,,,0,
ELE1HBO2,,"Z.A de Leauwette",,50.418815,2.805844,,,0,
ELE1RBEL,,"Bellevue",,50.417881,2.810653,,,0,
ELE2AER2,,"Rue Blériot",,50.421555,2.802659,,,0,
ELE2CIME,,"Bd Mendès France",,50.417834,2.818193,,,0,
ELE2EGLI,,"Eleu Mairie",,50.415689,2.816302,,,0,
ELE2HBO2,,"Z.A de Leauwette",,50.418900,2.805720,,,0,
ELE2MAIR,,"Eleu Mairie",,50.415542,2.817020,,,0,
ELE2RBEL,,"Bellevue",,50.417979,2.810736,,,0,
ESC1CEN2,,"Estree-Cauchy Centre",,50.398921,2.607037,,,0,
ESC1HDE2,,"Haut d'Estrée",,50.396319,2.611195,,,0,
ESC2CEN2,,"Estree-Cauchy Centre",,50.398822,2.606989,,,0,
ESC2HDE2,,"Haut d'Estrée",,50.396382,2.610885,,,0,
ESS18MAI,,"Warembourg",,50.546756,2.663038,,,0,
ESS1CEDR,,"Cèdres",,50.548557,2.657332,,,0,
ESS1CIME,,"Essars Cimetière",,50.550393,2.671343,,,0,
ESS1MAIR,,"Essars Mairie",,50.547905,2.665679,,,0,
ESS1SAD1,,"Essars Allobus",,50.547150,2.663602,,,0,
ESS1SEVE,,"Sévelingue",,50.550575,2.654792,,,0,
